x;y;vx;vy;tiempo
100.0;35.0;-4.0;0.0;0.0
65.51362791315647;66.49985164777124;0.0;0.0;0.0
62.69717856818193;31.89964615797452;0.0;0.0;0.0
6.43438390019463;4.381860603441904;0.0;0.0;0.0
20.789459340307445;21.238977385816863;0.0;0.0;0.0
51.005957595116435;61.44436782507983;0.0;0.0;0.0
4.899213340403607;51.897034340356036;0.0;0.0;0.0
31.95006480899774;27.974641220783845;0.0;0.0;0.0
45.32339671219139;51.09414047108106;0.0;0.0;0.0
38.53699348517771;49.725088768508144;0.0;0.0;0.0
18.910748216306153;18.443201248498266;0.0;0.0;0.0
67.6123461679742;16.936036292499423;0.0;0.0;0.0
7.524457534229583;43.72661722722301;0.0;0.0;0.0
15.794258612227958;32.67440097758882;0.0;0.0;0.0
21.355066901107655;34.5189104444493;0.0;0.0;0.0
46.56094465885469;23.88486000972359;0.0;0.0;0.0
99.56000000012342;35.00000000100853;-3.999999996129638;3.158005942043913E-8;0.10999999999999999
65.54627813163113;66.46987914058649;0.5632745809576053;-0.5182772608587645;0.10999999999999999
62.74134633171742;31.90333413168597;0.7627697208501266;0.06382713488709449;0.10999999999999999
6.476499817649245;4.395667915698652;0.7272855058574431;0.23863632359691994;0.10999999999999999
20.833123948965067;21.246579651663833;0.7540692350248701;0.131419721571135;0.10999999999999999
51.04492932904383;61.42325870548468;0.6727965770773765;-0.36501459855760093;0.10999999999999999
4.9428489429960685;51.88926731328323;0.7535712390936098;-0.13424587229391663;0.10999999999999999
31.99415077447092;27.979204135863522;0.7613589507840888;0.07889312070998793;0.10999999999999999
45.36590376794434;51.08158888711217;0.7340146004004027;-0.21705742563897382;0.10999999999999999
38.580088668007356;49.7147351454567;0.7442048244432343;-0.17902694107871733;0.10999999999999999
18.954170029120984;18.452085990366513;0.749868848609166;0.15358467260285;0.10999999999999999
67.65100487511559;16.957713310084877;0.6672443142301621;0.37506657254934334;0.10999999999999999
7.56858224022781;43.722445549655205;0.7620316437774408;-0.07210660364816239;0.10999999999999999
15.83856311809033;32.675627090856445;0.7651420565092208;0.0211950610753649;0.10999999999999999
21.399387537008042;34.51918215953645;0.7654211479408545;0.004697288419199906;0.10999999999999999
46.604331589614944;23.89391354630328;0.7492493240975587;0.15657877612464985;0.10999999999999999
99.12000000194126;35.000000015783584;-3.9999999608037755;3.1796102095359844E-7;0.22000000000000006
65.63336587926821;66.38943470916563;1.0035586524537774;-0.9300713794767165;0.22000000000000006
62.85948724775415;31.913255793774614;1.363450190926186;0.11485550315521598;0.22000000000000006
6.589131969507445;4.432677517149865;1.299749305920702;0.4275971776329488;0.22000000000000006
20.94991442218386;21.2669684011349;1.3478369654531686;0.23563486248972287;0.22000000000000006
51.14907226360913;61.36660254705807;1.2012896669871649;-0.6550441726210637;0.22000000000000006
5.059563058732143;51.86844588805068;1.3469633253186244;-0.24057895028613116;0.22000000000000006
32.11207369643994;27.99144757035336;1.3609394716734613;0.1415355425622718;0.22000000000000006
45.47957131036932;51.04789330265929;1.311631372417371;-0.3896266200538488;0.22000000000000006
38.69534328513655;49.686948763191694;1.330033438664891;-0.32124475188176216;0.22000000000000006
19.070308008988473;18.475912121480693;1.3402878831438498;0.2753479656423756;0.22000000000000006
67.75424896584927;17.015990767518918;1.1905333210357805;0.6743866112423524;0.22000000000000006
7.686610312016678;43.71126108318123;1.3621623950817114;-0.12923745296256217;0.22000000000000006
15.95707432919303;32.678915168757214;1.367751768556982;0.03799898231057458;0.22000000000000006
21.517942113214488;34.51991095277642;1.3682535896622847;0.008423181733758917;0.22000000000000006
46.72036909047881;23.918224201277432;1.339083851601217;0.2811432486204808;0.22000000000000006
98.68000001293265;35.00000010458589;-3.9999998101376155;1.5301500678293522E-6;0.3300000000000001
65.76370679809527;66.26814937275019;1.352974729818392;-1.2636836295352407;0.3300000000000001
63.036898060815666;31.92825679485069;1.8447338612555384;0.15652270305627092;0.3300000000000001
6.758234297931076;4.488391177224072;1.758151706081926;0.5800366567280022;0.3300000000000001
21.12528926159775;21.297681498975294;1.823521606593591;0.31986190134455167;0.3300000000000001
51.30528533933322;61.28118091081257;1.6233786603120812;-0.8900275578916857;0.3300000000000001
5.234825441112671;51.837097354372666;1.8223640566589703;-0.3263932938561475;0.3300000000000001
32.2891586760017;28.009901480948354;1.8413542896147015;0.19224521300431296;0.3300000000000001
45.65020885395431;50.997076136135725;1.7740097180534318;-0.5295486579009037;0.3300000000000001
38.86838901869002;49.645058790178226;1.799182655810658;-0.4364398629945904;0.3300000000000001
19.244697590455154;18.51179941558325;1.8132481838649215;0.3737285695956175;0.3300000000000001
67.90900037571765;17.104030564631177;1.6075778559589433;0.9182302158353305;0.3300000000000001
7.86385592273826;43.69441962344656;1.8430390663726814;-0.17536100456710924;0.3300000000000001
16.135049373421218;32.68386776273626;1.8506444373988244;0.051576290792655875;0.3300000000000001
21.69598266868496;34.52100891729606;1.8513276937740792;0.011435446578547014;0.3300000000000001
46.894594851771934;23.954898146719025;1.8114755853158757;0.38222238887450705;0.3300000000000001
98.2400008324203;35.00000399394574;-3.9998630431986393;6.288297628145693E-4;0.4400000000000002
65.92832887748115;66.1137349646705;1.6294784500152533;-1.5346986203463042;0.4400000000000002
63.26179682425627;31.947414846140116;2.2303369387003316;0.19071435742419784;0.4400000000000002
6.972551203827503;4.559205708433995;2.125146586633993;0.7032216503502362;0.4400000000000002
21.347596179478014;21.3367471644967;2.2045788531593735;0.3880822664074536;0.4400000000000002
51.503066700290965;61.17242305089474;1.960163068173092;-1.080946038615321;0.4400000000000002
5.456992895924628;51.79724603226792;2.203211643080188;-0.3957725636425993;0.4400000000000002
32.513646667614545;28.033388883586877;2.226275446107415;0.23340178073959242;0.4400000000000002
45.86644417180443;50.93235707437784;2.1440287432620657;-0.6433422742299236;0.4400000000000002
39.08771180078163;49.591730476826186;2.174824094107457;-0.5300034500729944;0.4400000000000002
19.46574805478947;18.557441173509922;2.19208068571929;0.45338318374234404;0.4400000000000002
68.10476986365265;17.216364366638416;1.9393894821272417;1.117724736308366;0.4400000000000002
8.08855134694836;43.673007093216064;2.2283519863755696;-0.21266840324544617;0.4400000000000002
16.36067487067755;32.690166569425855;2.2376028855388466;0.06256960193821283;0.4400000000000002
21.921691751783346;34.52240565725052;2.238434544855797;0.013876269615721906;0.4400000000000002
47.115419456441906;24.00161945306186;2.1897474480561003;0.4645093556163511;0.4400000000000002
97.80009176803502;35.000417770399395;-3.9984438794883905;0.007051754153535041;0.5500000000000003
66.12003147951081;65.93236517811064;1.8474516123993145;-1.7556089021118475;0.5500000000000003
63.52474181660352;31.96999402113541;2.5392635051508963;0.21894830588853717;0.5500000000000003
7.223062481802751;4.642235094315127;2.4188866637468953;0.8029775237102219;0.5500000000000003
21.607497416601937;21.382586598814513;2.5098042291335;0.4434889621584689;0.5500000000000003
51.733996388188;61.0446744303367;2.2285487856397395;-1.2366015061248306;0.5500000000000003
5.716735054140299;51.75051329108897;2.5082882290304713;-0.4519882382943126;0.5500000000000003
32.776114510285105;28.060967723576578;2.534671995761418;0.2669149748805245;0.5500000000000003
46.11916264551967;50.856312454469204;2.440021988245344;-0.7362317371450418;0.5500000000000003
39.34408406246214;49.52909704152809;2.4755260591682515;-0.6062554106410987;0.5500000000000003
19.724170896782052;18.61099031337617;2.495480853591815;0.5180459220164118;0.5500000000000003
68.33314093041993;17.348622626461268;2.2027940339362724;1.2818012946824544;0.5500000000000003
8.351266563818324;43.64789322896474;2.5370852952507517;-0.24291428184647376;0.5500000000000003
16.624484268143632;32.697556759547176;2.547685208074694;0.07149569324238023;0.5500000000000003
22.185599554853347;34.52404486865087;2.5486388993602413;0.01586145570190551;0.5500000000000003
47.3735548767007;24.056535529059023;2.492587812851622;0.5317699801491991;0.5500000000000003
97.36035234467006;35.00159032040373;-3.9967760099679803;0.014423191081359364;0.6600000000000004
66.33303297405945;65.72898100507828;2.018416194184356;-1.9364247493137268;0.6600000000000004
63.818166516382995;31.995408948166922;2.7867410188958397;0.24245408772383076;0.6600000000000004
7.502539109625757;4.7351683814493715;2.653917083165929;0.8839762436546259;0.6600000000000004
21.897509852446394;21.43393638295482;2.7542584050518157;0.4886457485154972;0.6600000000000004
51.99132270383351;60.901412099399316;2.442083596122784;-1.3640450569576559;0.6600000000000004
6.006574958006305;51.69819788503961;2.7526453260844015;-0.4976584397838468;0.6600000000000004
33.06901082182874;28.09188475265184;2.7817439444012515;0.294321178243151;0.6600000000000004
46.40105882258824;50.77100333559626;2.6766818240718404;-0.81239949132242;0.6600000000000004
39.630110565335876;49.45886568425053;2.716169038874354;-0.6686531517625868;0.6600000000000004
20.01252236840472;18.67096851892637;2.7384290427414384;0.5707139950142363;0.6600000000000004
68.587356601892;17.497318105550324;2.4112607674914637;1.4176339382375844;0.6600000000000004
8.64444488145515;43.61977485214735;2.784452125184286;-0.2675008875327977;0.6600000000000004
16.91889161008732;32.70583476951333;2.7961633042614795;0.0787732295977867;0.6600000000000004
22.480117530607092;34.52588196310768;2.797218094806331;0.017488638162970162;0.6600000000000004
47.66155708424359;24.118165900796345;2.7349703537699863;0.5870306734238125;0.6600000000000004
96.92081097268463;35.0036261366407;-3.9948397424143347;0.022747832098306168;0.7700000000000005
66.56268841194519;65.50753556175331;2.151600072123609;-2.0851695563213632;0.7700000000000005
64.13600696033696;32.02319602962161;2.984971056783653;0.26222411891029596;0.7700000000000005
7.8051873008073684;4.836155746086106;2.841892798455155;0.9499633557291624;0.7700000000000005
22.211636486170345;21.489786228864414;2.9500096530434634;0.5256092928270858;0.7700000000000005
52.26963074220935;60.74541729143839;2.6116225160539033;-1.4689279351818847;0.7700000000000005
6.320520908480106;51.641340294800116;2.9483445123978003;-0.5348801112714455;0.7700000000000005
33.386284097679464;28.125538500980298;2.9796713547418503;0.31685418030710366;0.7700000000000005
46.70627705417939;50.678078100820905;2.865781674403185;-0.875196874161398;0.7700000000000005
39.93986445113798;49.38240250526547;2.9086774726588147;-0.7199664283219604;0.7700000000000005
20.324836911559238;18.736193373095215;2.9329290949100018;0.6137913619958535;0.7700000000000005
68.86198833755628;17.659672204215763;2.5755714814102992;1.5309835820079616;0.7700000000000005
8.962030810312477;43.58921050370865;2.9826435065388575;-0.287550613436215;0.7700000000000005
17.2378179297861;32.7148384665718;2.9952751169941525;0.08473945233487924;0.7700000000000005
22.799164660141507;34.527882110576805;2.9964144732762463;0.018837887066892843;0.7700000000000005
47.973459538960725;24.185329019322676;2.9288928456932846;0.6327211630600368;0.7700000000000005
96.48149820462449;35.00662990507811;-3.9926166407809833;0.032020817673644966;0.8800000000000006
66.80526312504117;65.27119014030829;2.2543926775485006;-2.208274357435177;0.8800000000000006
64.47340316232803;32.05298995495653;3.1437304584237893;0.27906001506057865;0.8800000000000006
8.126363319981442;4.943717038489843;2.9921528690797405;1.0039415886065153;0.8800000000000006
22.54507116235489;21.54932889219783;3.1067283977038036;0.556029384953689;0.8800000000000006
52.564576653988524;60.578913520763386;2.7458625625270483;-1.5557798496817385;0.8800000000000006
6.653771419747633;51.580774120033595;3.1050513502258674;-0.5653329008298718;0.8800000000000006
33.72308471599118;28.1614493617562;3.1382143396150353;0.3355047039174822;0.8800000000000006
47.030123444692265;50.57885441696004;3.0167557513707344;-0.9273096612249072;0.8800000000000006
40.26859553413357;49.30080031108377;3.062606890211767;-0.76241439393147;0.8800000000000006
20.656333452459496;18.80571977022388;3.088599746804967;0.649206071229078;0.8800000000000006
69.15267086017337;17.833475416423784;2.7043544455192547;1.6264775241694147;0.8800000000000006
9.299171846113301;43.556648020073354;3.141428700476827;-0.30396198219704307;0.8800000000000006
17.57639186754898;32.72443906886204;3.1548273677409595;0.08966589063066373;0.8800000000000006
23.137867967490514;34.53001845829284;3.156038313408616;0.019974712303718493;0.8800000000000006
48.30447954745955;24.25708331129488;3.0839684738311024;0.6707922840066906;0.8800000000000006
96.04244660969523;35.01070550574415;-3.990087799852746;0.04223523896229263;0.9900000000000007
67.05775133113427;65.02247137325983;2.3327105082103645;-2.3108935943765925;0.9900000000000007
64.82645984146943;32.084504897516;3.2708529337682557;0.2936109393159257;0.9900000000000007
8.462344956770302;5.056668480438476;3.1121805410826715;1.0483183684238366;0.9900000000000007
22.893961957023503;21.61192002199585;3.232163562596434;0.5812297575718186;0.9900000000000007
52.87267470751642;60.40367727180934;2.8517715882912733;-1.6282314658099653;0.9900000000000007
7.002478787366933;51.51716726148226;3.2305113926395013;-0.590361986459499;0.9900000000000007
34.07552614238978;28.19923560786852;3.2651937948567147;0.35106872708836784;0.9900000000000007
47.36883502799742;50.47438492386323;3.1371638235743458;-0.9708900656615056;0.9900000000000007
40.61249654582639;49.21493295702679;3.1856145634804016;-0.7977748058462986;0.9900000000000007
21.003180045160377;18.878792952986093;3.2131484469924634;0.6785047825372941;0.9900000000000007
69.45588961821981;18.016975453653377;2.8045116113457516;1.707834446007517;0.9900000000000007
9.65197949620732;43.522446627750774;3.268636313156449;-0.3174540590875977;0.9900000000000007
17.930709763759868;32.734534663290574;3.2826785383676875;0.09377145331435907;0.9900000000000007
23.492322529660772;34.532270697075624;3.28395098089699;0.02095300863861494;0.9900000000000007
48.65078295507188;24.332679924405983;3.2078995048557997;0.7028111465929925;0.9900000000000007
95.60369102721907;35.01595662058646;-3.987230427227408;0.05339596528352381;1.1000000000000008
67.31773079841118;64.76339722965112;2.3912898938461336;-2.3971583009430684;1.1000000000000008
65.1920546731184;32.11751950049218;3.372614977111167;0.30640442772368326;1.1000000000000008
8.81014839887511;5.174063920174807;3.207971921554369;1.0850240483846645;1.1000000000000008
23.25522156814085;21.67704598642363;3.332524282367332;0.6022728687180922;1.1000000000000008
53.19112666427655;60.221126727826515;2.9349318786293987;-1.6891927864451093;1.1000000000000008
7.3635596274076605;51.45105492918684;3.3309316251074534;-0.6110444600043357;1.1000000000000008
34.44049357210464;28.238594177638667;3.366876627561888;0.36418622193385397;1.1000000000000008
47.719394804896396;50.365509894885164;3.2330636396016046;-1.0076625680299698;1.1000000000000008
40.968515821921244;49.125498911354406;3.283836651945079;-0.8274715712633252;1.1000000000000008
21.3623052699034;18.95481087757539;3.312751040106964;0.7029285315000862;1.1000000000000008
69.76881039371985;18.20878758244437;2.881560765881285;1.7780449060314993;1.1000000000000008
10.017337781014337;43.48689465477173;3.370539831566088;-0.3286020494549875;1.1000000000000008
18.29764341133806;32.745045015292824;3.385125903877614;0.09723292293071321;1.1000000000000008
23.859399162731275;34.534623918161984;3.3864520964926204;0.02181741725196869;1.1000000000000008
49.00929557772555;24.411524866538013;3.3068568440663038;0.7300374494863181;1.1000000000000008
95.16526910381356;35.02248839897712;-3.9840161270990606;0.06552507255744575;1.2100000000000009
67.58324639387591;64.4955780218495;2.4339215124510507;-2.4703790833836012;1.2100000000000009
65.56768461960837;32.15186491184152;3.4540450922332533;0.3178712224795429;1.2100000000000009
9.167381484558552;5.295147755316988;3.284331404011077;1.1156066751946225;1.2100000000000009
23.626375372196268;21.744298092553272;3.41278577864605;0.6200118414971648;1.2100000000000009
53.51768505804166;60.03239289424701;2.9998154648139246;-1.7409961450949665;1.2100000000000009
7.734543055306003;51.38286610012958;3.411286130958731;-0.6282425208172038;1.2100000000000009
34.81549058522312;28.279285284826628;3.448284450932675;0.3753722276917372;1.2100000000000009
48.079383530094745;50.25289945297007;3.3093093624043917;-1.0390087411644493;1.2100000000000009
41.33420720495123;49.03305617988068;3.362190424111472;-0.8526449093806465;1.2100000000000009
21.731247097388728;19.033294056605982;3.3923560168360334;0.7234734695115241;1.2100000000000009
70.08914266208302;18.407822782386734;2.939909521801359;1.8395161436200222;1.2100000000000009
10.392749779206794;43.45022372975292;3.452166569913983;-0.33786581728513;1.2100000000000009
18.674685999576305;32.75590741494202;3.4672156768071636;0.10019338115764133;1.2100000000000009
24.23659031269714;34.53706770388438;3.468589789170909;0.022605234434764834;1.2100000000000009
49.377552086549834;24.493148678707623;3.38578417180657;0.753484693702105;1.2100000000000009
94.72722193203924;35.03040932389443;-3.980410730133379;0.07866037942658974;1.320000000000001
67.8527167696743;64.22029737919866;2.4636382592512964;-2.5332088343323655;1.320000000000001
65.95134277294305;32.18741527841519;3.5191715581930567;0.32836532837308813;1.320000000000001
9.532126106456264;5.419317208476564;3.345108396056764;1.1413079533502601;1.320000000000001
24.00543966349059;21.81335193311293;3.4769344645347617;0.6351321150144087;1.320000000000001
53.850543640537175;59.83837661031224;3.0500047330699895;-1.7855108158944464;1.320000000000001
8.113449027137257;51.31294472741266;3.4755610358466416;-0.6426460915356981;1.320000000000001
35.198516262886486;28.321120096844258;3.513440948911432;0.3850417861401733;1.320000000000001
48.446860948033155;50.13708741637037;3.369790719598735;-1.0660352224321532;1.320000000000001
41.70760976955002;48.938050307567316;3.424616443755943;-0.8742075663481855;1.320000000000001
22.108031775261566;19.113861397356015;3.455928314678989;0.7409395663368114;1.320000000000001
70.41502997745356;18.613230201196703;2.9830746805173116;1.8941882554002987;1.320000000000001
10.77621465902593;43.41262016760265;3.5175452424870093;-0.3456127239300951;1.320000000000001
19.059828662192334;32.767073355684474;3.5329915376128764;0.10276898237955077;1.320000000000001
24.621886561288783;34.539595407987015;3.534409314191076;0.02334796430709507;1.320000000000001
49.75357490275996;24.577182152123406;3.448641640254266;0.7739693000083377;1.320000000000001
94.28959462801552;35.039832600311236;-3.97637560372154;0.09284825087896606;1.430000000000001
68.12485958537606;63.93857716322343;2.482865752215466;-2.5877731590331225;1.430000000000001
66.34141964450211;32.22408022880387;3.5712209400567527;0.33818025451431755;1.430000000000001
9.90284397462584;5.546092100037769;3.3933870113019555;1.1631241383851607;1.430000000000001
24.390824079364734;21.8839508447983;3.5281643508100036;0.6481848471588687;1.430000000000001
54.18824959596509;59.63979425054184;3.088369203311175;-1.8242348670220718;1.430000000000001
8.49869085153789;51.241566744904844;3.526950794270813;-0.6548069561149766;1.430000000000001
35.58796671250472;28.363950875471524;3.565570094343532;0.39352995635066695;1.430000000000001
48.8202706277629;50.01849843753524;3.417624649708691;-1.089628173499057;1.430000000000001
42.087151446356444;48.8408368337675;3.4742726490306115;-0.8928898484810794;1.430000000000001
22.49107677185213;19.19621084736585;3.506644678764587;0.7559696628514213;1.430000000000001
70.74496199285754;18.82435108029957;3.0138578162086564;1.9436274005959442;1.430000000000001
11.166129139555613;43.37423410242836;3.569904355449712;-0.35213591489364343;1.430000000000001
19.451461549673986;32.778505882707805;3.5856937911824924;0.10505440255782082;1.430000000000001
25.013677664764835;34.54220359048831;3.5871522803538625;0.02407258568114945;1.430000000000001
50.13577713876003;24.663336895470472;3.4986011372347288;0.7921500275779334;1.430000000000001
93.85243665751862;35.050876380663475;-3.9718711399903626;0.10812898195896628;1.5400000000000011
68.39863157967265;63.65122951102971;2.493542901277587;-2.635774920269193;1.5400000000000011
66.73662404111097;32.26179896863851;3.6127771247110383;0.34756219942035643;1.5400000000000011
10.278301097591857;5.675090630516365;3.4316380721239645;1.1818548451504627;1.5400000000000011
24.781253406014947;21.955892663779487;3.5690344296400047;0.6596136985716436;1.5400000000000011
54.52963319939589;59.43721436173368;3.11720718471697;-1.8583687783177363;1.5400000000000011
8.888997070794739;51.16895370369894;3.5680154835887214;-0.6651661093428931;1.5400000000000011
35.98255615237463;28.407663094031957;3.6072549848502424;0.40110787629959427;1.5400000000000011
49.19836370926396;49.8974697684378;3.455308880347276;-1.110496916204926;1.5400000000000011
42.47157179742367;48.74169930432587;3.5136898801886143;-0.9092757002609095;1.5400000000000011
22.87911299732148;19.280103894710557;3.547050207482144;0.7690807818210493;1.5400000000000011
71.07770379500764;19.040681882188764;3.0344857761801642;1.9891005622209974;1.5400000000000011
11.561208528864041;43.335186816551925;3.611831187261646;-0.35766896488829025;1.5400000000000011
19.848294553833416;32.79017747986342;3.627918958175073;0.10712721897390308;1.5400000000000011
25.41067325191607;34.544891578515816;3.629416298354755;0.024802582031768085;1.5400000000000011
50.522884806292424;24.751389794693345;3.53820274037677;0.8085596069941168;1.5400000000000011
93.4158015362737;35.063661584608916;-3.9668656207167654;0.1245044542786005;1.6500000000000012
68.6731805369875;63.35889856058112;2.497218476368251;-2.6785780507138774;1.6500000000000012
67.13591963197297;32.30053568573065;3.645908720503421;0.3567207629134777;1.6500000000000012
10.657507262553867;5.806009979272381;3.4618409153098204;1.1981421578959228;1.6500000000000012
25.17570491441469;22.029019124350125;3.6015947912650406;0.6697762941380577;1.6500000000000012
54.87375145271206;59.23108703425084;3.1383592753432326;-1.888874461983212;1.6500000000000012
9.283348863289898;51.09528370957139;3.600806849047423;-0.674075680622662;1.6500000000000012
36.38125366966175;28.452169139851573;3.64056512227483;0.4079956345343802;1.6500000000000012
49.58013780442564;49.774268719418174;3.484844993856393;-1.1292089164968637;1.6500000000000012
42.85986013873302;48.64086372325137;3.544896509149514;-0.9238316267291704;1.6500000000000012
23.27112247221223;19.365353158094987;3.5791837976451375;0.7806892168664122;1.6500000000000012
71.41223909198827;19.26184479694669;3.0467230727022403;2.0316354795146605;1.6500000000000012
11.960423449921786;43.29557662424385;3.645399185578101;-0.3623976199867449;1.6500000000000012
20.249293780399597;32.8020683887813;3.661747661614522;0.1090514156374872;1.6500000000000012
25.811839275734698;34.54766112881789;3.663282912981666;0.02555876279396931;1.6500000000000012
50.91387446223511;24.841170595628736;3.5694800766170665;0.8236301064920085;1.6500000000000012
92.9797446049411;35.078302987146635;-3.9613685314133056;0.1418237326663003;1.7600000000000013
68.94780677831487;63.06209390193163;2.4951283897703647;-2.7172747921614153;1.7600000000000013
67.53847408477517;32.34027601666294;3.672271109589718;0.3658375758962183;1.7600000000000013
11.039667535509844;5.938610761079672;3.4855810108131213;1.2125019368303467;1.7600000000000013
25.573358141385388;22.10320737340206;3.6274876936850484;0.6789613741139592;1.7600000000000013
55.219842918099545;59.021767445441846;3.153299262361383;-1.9165226429932305;1.7600000000000013
9.680929883387071;51.02070019505661;3.626969300234907;-0.6818165487670503;1.7600000000000013
36.78323253812704;28.49740328460607;3.6671584110406465;0.4143725290193426;1.7600000000000013
49.96478804074914;49.64910666222177;3.507837018846879;-1.1462179031817477;1.7600000000000013
43.25120596010044;48.53851014725477;3.5695182923049966;-0.9369299435837389;1.7600000000000013
23.66628837492934;19.451812450813797;3.604678677121975;0.7911305926964091;1.7600000000000013
71.74772448151623;19.487564160384583;3.0519617833359303;2.072068610493658;1.7600000000000013
12.362949137519491;43.25548359473418;3.672270050761021;-0.36646925469744723;1.7600000000000013
20.653630641165222;32.814165271795844;3.688847108516582;0.11088014253903591;1.7600000000000013
26.216347089090675;34.550516169077085;3.690420120153208;0.026359867948806084;1.7600000000000013
51.307923224407375;24.93255198787499;3.5940607798804267;0.8377132068699845;1.7600000000000013
92.54419308203961;35.094458970479494;-3.9591917520815367;0.14687498210529998;1.8700000000000014
69.22193220899706;62.76121733581015;2.4882551412172504;-2.75274165982667;1.8700000000000014
67.94361828409701;32.38102423490216;3.693188732279188;0.3750682509431113;1.8700000000000014
11.424143406270773;6.072704537859549;3.504128630116065;1.2253476648805584;1.8700000000000014
25.973554653429677;22.17836312796309;3.64802890112613;0.687400737943121;1.8700000000000014
55.567291475913876;58.80953465658727;3.1632053136341547;-1.9419334043563852;1.8700000000000014
10.081086058805226;50.94531890855852;3.647820530752208;-0.6886140869418;1.8700000000000014
37.18782960804352;28.543317604385017;3.688363161541588;0.4203830002221741;1.8700000000000014
50.35166780618391;49.52215017699784;3.525569425742772;-1.161889363160941;1.8700000000000014
43.644959178536624;48.434781913090845;3.588857663595078;-0.9488700667070972;1.8700000000000014
24.0639550199954;19.539368777609234;3.624843349503518;0.8006742417890705;1.8700000000000014
72.0834526311439;19.71764753236155;3.0512953261594467;2.1110809286988252;1.8700000000000014
12.768124803756146;43.214973295133895;3.693775365765739;-0.37000215746726617;1.8700000000000014
21.060641060333865;32.826460096173385;3.710553270738612;0.11265606893187431;1.8700000000000014
26.623532636941935;34.553462543214266;3.712164533852014;0.0272210224073817;1.8700000000000014
51.70436871815528;25.025441614000197;3.613247662465258;0.8510936780816223;1.8700000000000014
92.10900506232905;35.111556306350124;-3.954500135425349;0.15985567082333627;1.9800000000000015
69.49507474343383;62.45658370674909;2.477369290741565;-2.7856892285058605;1.9800000000000015
68.35081378275085;32.42279960650909;3.7097224960617505;0.38453096401997766;1.9800000000000015
11.810421783237253;6.208143441853086;3.518502964221394;1.2370065866754432;1.9800000000000015
26.37576590577496;22.254414658481284;3.6642737254714377;0.6952744526549997;1.9800000000000015
55.915596779593805;58.59460590367307;3.1690128822867423;-1.965614961072311;1.9800000000000015
