x;y;vx;vy;tiempo;tackled;run;n
100.0;35.0;-4.0;0.0;59.04300000083649;false;0;15.0
36.6942294562169;12.214977058061871;0.0;0.0;59.04300000083649;false;0;15.0
57.964093440624275;44.431188436865945;0.0;0.0;59.04300000083649;false;0;15.0
66.67542640160282;5.716620181904859;0.0;0.0;59.04300000083649;false;0;15.0
13.508465563652903;6.501861985428118;0.0;0.0;59.04300000083649;false;0;15.0
43.42677542760149;40.121141845715194;0.0;0.0;59.04300000083649;false;0;15.0
61.69736643769499;7.029829017282015;0.0;0.0;59.04300000083649;false;0;15.0
60.31460598574808;26.412167509010782;0.0;0.0;59.04300000083649;false;0;15.0
32.53131377536574;60.40795451088842;0.0;0.0;59.04300000083649;false;0;15.0
52.01121721850248;59.14161890409247;0.0;0.0;59.04300000083649;false;0;15.0
37.88105680778091;9.680873083257788;0.0;0.0;59.04300000083649;false;0;15.0
61.64630197850011;66.82162635757055;0.0;0.0;59.04300000083649;false;0;15.0
26.996928435623783;16.415248147069008;0.0;0.0;59.04300000083649;false;0;15.0
62.11210928703019;50.03539073112549;0.0;0.0;59.04300000083649;false;0;15.0
30.605419991977392;17.923548587740875;0.0;0.0;59.04300000083649;false;0;15.0
36.853182562313904;21.94216385421849;0.0;0.0;59.04300000083649;false;0;15.0
99.77246251080062;35.00431552561778;-3.984240382649054;0.14688780284994185;59.100000000838385;false;0;15.0
36.70542253601027;12.21901070601158;0.38527398053692524;0.13893229738243135;59.100000000838385;false;0;15.0
57.97570156835715;44.42857946701375;0.399573877009336;-0.08988295075490844;59.100000000838385;false;0;15.0
66.6843546771392;5.7244840971891495;0.3071781424960383;0.27088681020649386;59.100000000838385;false;0;15.0
13.519764662069688;6.505588341832876;0.38893417339875563;0.12832943138506833;59.100000000838385;false;0;15.0
43.438624565523426;40.120067931278136;0.4078849579611166;-0.03698788644463281;59.100000000838385;false;0;15.0
61.70696813778233;7.036854873187244;0.33040038592264537;0.2420200611303197;59.100000000838385;false;0;15.0
60.32623347639096;26.414688780685466;0.40023743884864543;0.08688045122173109;59.100000000838385;false;0;15.0
32.54244657795885;60.40375736188195;0.38320164933490936;-0.14455007470540943;59.100000000838385;false;0;15.0
52.021842392464976;59.1362653059084;0.3656952055015514;-0.18440502506970638;59.100000000838385;false;0;15.0
37.89207247994116;9.685368671672892;0.3791600796661558;0.15484137856102675;59.100000000838385;false;0;15.0
61.65545102645286;66.81402042444792;0.31481109221743464;-0.2619773002375672;59.100000000838385;false;0;15.0
27.008457616827904;16.418186401347615;0.3968587343469311;0.10119970234631515;59.100000000838385;false;0;15.0
62.12316505228818;50.03099466633404;0.3805246170642893;-0.15145694235220108;59.100000000838385;false;0;15.0
30.616972282634336;17.926394626705665;0.397654358117493;0.0980267607366296;59.100000000838385;false;0;15.0
36.86483315934703;21.94457610347791;0.4010410795851314;0.08309204361425752;59.100000000838385;false;0;15.0
99.37518433450842;35.02959164667359;-3.962403979209203;0.3480711863749867;59.200000000841705;false;0;15.0
36.77380502493627;12.243722295345783;0.9630260304924595;0.3485987113202575;59.200000000841705;false;0;15.0
58.046631354352584;44.41258588902473;0.9990113727003733;-0.2256480705232476;59.200000000841705;false;0;15.0
66.73879808935567;5.772678677562434;0.765867332406266;0.6799852806723307;59.200000000841705;false;0;15.0
13.58880308101059;6.528403382589493;0.9723337147975393;0.32172649810006027;59.200000000841705;false;0;15.0
43.511037317252935;40.11349340407168;1.019977114873497;-0.09267143613437556;59.200000000841705;false;0;15.0
61.765556790809825;7.0799150711470435;0.824501962099059;0.6075621153350093;59.200000000841705;false;0;15.0
60.3972776128429;26.430166417545063;1.0005719050303428;0.21862240859767545;59.200000000841705;false;0;15.0
32.61046425571039;60.3780586378861;0.9579325328239661;-0.3623616511555197;59.200000000841705;false;0;15.0
52.08673495946561;59.10346623653258;0.9137304196352293;-0.4626403206685856;59.200000000841705;false;0;15.0
37.95936566510939;9.71290871276285;0.9476397375099358;0.3884827949972313;59.200000000841705;false;0;15.0
61.71127153693106;66.7674276741378;0.785529832107632;-0.6571751393997631;59.200000000841705;false;0;15.0
27.078905294356492;16.43618512781358;0.9922099360864182;0.25389022161326313;59.200000000841705;false;0;15.0
62.19069429327476;50.00403868433469;0.9509133940689934;-0.3803982623406844;59.200000000841705;false;0;15.0
30.68756125986387;17.943830957371652;0.9942006616489542;0.2459793023060467;59.200000000841705;false;0;15.0
36.93602489048331;21.959360110726355;1.0027072746252976;0.2086119050516038;59.200000000841705;false;0;15.0
98.97980057053205;35.07214632782113;-3.9460245134225245;0.49554188609245764;59.300000000845024;false;0;15.0
36.894521359377215;12.287519739943377;1.4354474478442087;0.5218926671737818;59.300000000845024;false;0;15.0
58.171880022116525;44.384240793401936;1.4895883689542377;-0.3376580897198998;59.300000000845024;false;0;15.0
66.8346584130437;5.858125804341192;1.1383522983124439;1.0183265084155209;59.300000000845024;false;0;15.0
13.710698139495731;6.568804670674062;1.4495947563727918;0.48120718974667454;59.300000000845024;false;0;15.0
43.63892619836216;40.101869240625156;1.5211075801511447;-0.1382774407029975;59.300000000845024;false;0;15.0
61.86880944209353;7.156265449930683;1.2267107671207877;0.9099618836212637;59.300000000845024;false;0;15.0
60.522710216982574;26.457685481003445;1.491632792901366;0.328496842853015;59.300000000845024;false;0;15.0
32.73055247614222;60.332566997901836;1.428105054009942;-0.5416656994503222;59.300000000845024;false;0;15.0
