0,0,0.0
0,0,1.645957E-6
0,0,2.1577314E-6
0,0,2.9436758E-6
0,0,1.51685745E-5
0,0,1.8017357E-5
0,0,2.2298897E-5
0,0,2.702976E-5
0,0,3.0302446E-5
0,0,3.2039683E-5
0,0,4.1773605E-5
0,0,4.5023422E-5
0,0,5.328807E-5
0,0,5.605757E-5
0,0,6.3268206E-5
0,0,7.26777E-5
0,0,7.9956284E-5
0,0,9.294589E-5
0,0,9.353989E-5
0,0,9.474726E-5
0,0,9.520045E-5
0,0,1.17952724E-4
0,0,1.1822691E-4
0,0,1.3557845E-4
0,0,1.4469397E-4
0,0,1.6012546E-4
0,0,1.6382776E-4
0,0,1.6556005E-4
0,0,1.6740638E-4
0,0,1.8043321E-4
0,0,1.8263527E-4
0,0,2.0305815E-4
0,0,2.0320648E-4
0,0,2.0836445E-4
0,0,2.21687E-4
0,0,2.2647844E-4
0,0,2.3013572E-4
0,0,2.3224448E-4
0,0,2.3441593E-4
0,0,2.3687373E-4
0,0,2.3844435E-4
0,0,2.4105301E-4
0,0,2.561399E-4
0,0,2.5725912E-4
0,0,2.7459048E-4
0,0,2.7651602E-4
0,0,2.9120132E-4
0,0,2.9826423E-4
0,0,3.0469097E-4
0,0,3.0837712E-4
0,0,3.159656E-4
0,0,3.2404988E-4
0,0,3.2964122E-4
0,0,3.4817593E-4
0,0,3.4950004E-4
0,0,3.6808764E-4
0,0,3.7899258E-4
0,0,3.8258536E-4
0,0,3.8547217E-4
0,0,3.9209749E-4
0,0,3.9845175E-4
0,0,4.005655E-4
0,0,4.0481135E-4
0,0,4.084762E-4
0,0,4.1243003E-4
0,0,4.127216E-4
0,0,4.1302678E-4
0,0,4.1433246E-4
0,0,4.1586912E-4
0,0,4.2176087E-4
0,0,4.2572457E-4
0,0,4.2717948E-4
0,0,4.4719214E-4
0,0,4.5213438E-4
0,0,4.5656337E-4
0,0,4.6492173E-4
0,0,4.7236314E-4
0,0,4.7766298E-4
0,0,4.791481E-4
0,0,4.968671E-4
