0,0,0.0
0,0,3.291914E-6
0,0,4.315463E-6
0,0,5.8873516E-6
0,0,3.0337149E-5
0,0,3.6034715E-5
0,0,4.4597793E-5
0,0,5.405952E-5
0,0,6.0604892E-5
0,0,6.4079366E-5
0,0,8.354721E-5
0,0,9.0046844E-5
0,0,1.0657614E-4
0,0,1.1211514E-4
0,0,1.2653641E-4
0,0,1.453554E-4
0,0,1.5991257E-4
0,0,1.8589178E-4
0,0,1.8707979E-4
0,0,1.8949452E-4
0,0,1.904009E-4
0,0,2.3590545E-4
0,0,2.3645382E-4
0,0,2.711569E-4
0,0,2.8938794E-4
0,0,3.2025093E-4
0,0,3.2765552E-4
0,0,3.311201E-4
0,0,3.3481276E-4
0,0,3.6086643E-4
0,0,3.6527053E-4
0,0,4.061163E-4
0,0,4.0641296E-4
0,0,4.167289E-4
0,0,4.43374E-4
0,0,4.5295688E-4
0,0,4.6027143E-4
0,0,4.6448896E-4
0,0,4.6883186E-4
0,0,4.7374747E-4
0,0,4.768887E-4
0,0,4.8210603E-4
0,0,5.122798E-4
0,0,5.1451824E-4
0,0,5.4918096E-4
0,0,5.5303203E-4
0,0,5.8240263E-4
0,0,5.9652847E-4
0,0,6.0938194E-4
0,0,6.1675423E-4
0,0,6.319312E-4
0,0,6.4809975E-4
0,0,6.5928244E-4
0,0,6.9635187E-4
0,0,6.990001E-4
0,0,7.361753E-4
0,0,7.5798517E-4
0,0,7.651707E-4
0,0,7.7094435E-4
0,0,7.8419497E-4
0,0,7.969035E-4
0,0,8.01131E-4
0,0,8.096227E-4
0,0,8.169524E-4
0,0,8.2486006E-4
0,0,8.254432E-4
0,0,8.2605355E-4
0,0,8.286649E-4
0,0,8.3173823E-4
0,0,8.4352173E-4
0,0,8.5144915E-4
0,0,8.5435895E-4
0,0,8.943843E-4
0,0,9.0426876E-4
0,0,9.1312674E-4
0,0,9.2984346E-4
0,0,9.447263E-4
0,0,9.5532596E-4
0,0,9.582962E-4
0,0,9.937342E-4
0,0,0.0010028736
0,0,0.001007226
0,0,0.00101697
0,0,0.0010264923
0,0,0.001037739
0,0,0.0010797787
0,0,0.0010873626
0,0,0.0010908523
0,0,0.0011150317
0,0,0.0011163517
0,0,0.0011176739
0,0,0.0011178239
0,0,0.0011295059
0,0,0.0011505153
0,0,0.0011559565
0,0,0.0011567528
0,0,0.0011636734
0,0,0.0011644777
0,0,0.0011770818
0,0,0.0011980272
0,0,0.0012055328
0,0,0.0012325211
0,0,0.0012445222
0,0,0.0012503576
0,0,0.0012656512
0,0,0.0012759914
